    69
    36
    35
    30
    37
    42
    32
    41
    42
    40
    42
    38
    42
    38
    43
    45
    41
    43
    38
    40
    40
    36
    42
    39
    44
    45
    42
    46
    39
    45
    44
    40
    44
    34
    45
    43
    43
    45
    35
    45
    41
    41
    44
    35
    44
    41
    43
    43
    33
    43
    35
    41
    40
    40
    42
    36
    43
    44
    42
    46
    39
    46
    45
    44
    47
    37
    46
    44
    45
    47
    32
    47
    45
    46
    48
    41
    49
    45
    48
    48
    44
    48
    42
    48
    46
    45
    46
    40
    45
    39
    42
    43
    38
    43
    42
    43
    43
    38
    43
    41
    44
    44
    36
    42
    38
    43
    43
    37
    40
    37
    35
    36
    36
    37
    37
    40
    37
    42
    41
    38
    42
    39
    41
    42
    39
    44
    39
    44
    44
    41
    45
    38
    44
    42
    41
    43
    30
    43
    40
    41
    41
    37
    41
    35
    40
    41
    37
    41
    33
    41
    41
    37
    41
    37
    40
    40
    37
    40
    30
    41
    40
    39
    41
    34
    41
    39
    40
    42
    35
    43
    39
    42
    42
    39
    43
    36
    43
    41
    38
    43
    36
    42
    41
    40
    42
    34
    41
    39
    40
    41
    33
    41
    38
    39
    41
    33
    41
    37
    39
    39
    34
    40
    34
    38
    38
    36
    39
    34
    37
    36
    34
    37
    34
    35
    34
    33
    35
    33
    38
    33
    38
    37
    35
    38
    32
    38
    37
    37
    38
    33
    38
    36
    38
    38
    25
    38
    34
    37
    36
    29
    38
    31
    35
    35
    34
    38
    34
    36
    36
    36
    37
    28
    36
    35
    35
    37
