    69
    36
    35
    35
    37
    38
    38
    38
    36
    35
    37
    32
    32
    35
    35
    34
    32
    33
    29
    33
    36
    33
    32
    27
    34
    29
    34
    35
    36
    35
    35
    29
    35
    35
    30
    32
    28
    31
    31
    34
    34
    34
    35
    38
    34
    33
    35
    33
    33
    29
    35
    35
    35
    33
    31
    34
    32
    36
    33
    34
    31
    36
    31
    35
    34
    34
    33
    36
    36
    33
    34
    33
    38
    33
    33
    34
    36
    36
    35
    34
    32
    36
    34
    32
    36
    37
    35
    34
    33
    37
    31
    34
    36
    31
    34
    33
    32
    35
    27
    29
    29
    31
    34
    35
    29
    36
    33
    36
    29
    28
    31
    32
    32
    32
    31
    35
    33
    32
    36
    34
    28
    36
    30
    26
    30
    30
    33
    34
    35
    32
    35
    34
    29
    34
    30
    30
    26
    29
    31
    33
    30
    31
    32
    32
    25
    33
    34
    28
    32
    31
    35
    31
    32
    28
    27
    30
    29
    33
    27
    35
    32
    30
    34
    32
    27
    33
    30
    32
    31
    31
    30
    31
    33
    32
    30
    32
    32
    34
    33
    32
    28
    28
    32
    32
    31
    31
    26
    32
    31
    34
    29
    33
    29
    30
    32
    33
    28
    31
    29
    25
    32
    30
    26
    34
    32
    31
    21
    30
    30
    29
    34
    32
    26
    28
    29
    32
    33
    32
    30
    29
    25
    31
    28
    30
    32
    31
    33
    31
    29
    30
    33
    30
    27
    28
    32
    23
    30
    31
    29
    27
    31
    32
    30
    31
    26
    29
    25
    29
    31
    33
    29
    30
    30
    30
    34
    30
